,Genes,89D2.han,4F4D.han,5F62.han,4F55.han,5E8F.han
447,89D2.01.51.gene,0.05471909084469594,0.000375610573319385,0.0001055782836688554,0.0003006615993968763,0.0001565960682973606
448,89D2.01.52.gene,0.06862106202652885,0.0001664578165775119,8.749617457861715e-05,0.0001340358138743482,0.001292982675300856
449,89D2.01.53.gene,0.05847057548312606,0.0003060003941277833,3.593176117526846e-05,0.0002305338902822334,0.0005998713436899253
450,89D2.01.54.gene,0.06717275393022003,0.0002848701712589943,4.828123058330425e-05,0.0001700291335931069,0.0006299875454945159
451,89D2.01.55.gene,0.06052413224645621,7.638736661620038e-05,1.313624702767441e-05,7.775099713468784e-05,0.001003194781198303
452,89D2.01.56.gene,0.07327349441064887,0.0002764643158796863,0.0002181557135714415,0.0001269345148991453,0.0004555600719513655
453,89D2.01.57.gene,0.05953261012036062,0.0001668209007425554,2.829728621769449e-05,0.0001325946965205217,0.0005617678284354024
454,89D2.01.58.gene,0.05445519480311647,0.0002531329494136976,0.0001544286459097439,0.0001363110856035349,0.0003933176874439729
455,89D2.01.59.gene,0.05924139789539306,0.0004071588386135648,0.0002766607436490877,0.0005462879932524436,0.001324345905229883
456,89D2.01.6.gene,0.05035559109451878,0.0003406427912974108,0.0001071190515414687,8.652621745983134e-05,0.0003732469750568676
457,89D2.01.60.gene,0.05310309771440351,0.0001892025138569219,0.0001632664183234918,5.028882396795586e-05,0.0002413325880505661
458,89D2.01.61.gene,0.05106308148419735,0.0002226826563922637,0.0001474827079729889,0.0002807985904927949,0.00027284578994551
459,89D2.01.62.gene,0.05326525973052108,0.0001251588496076627,7.133818651905317e-05,9.607074365288566e-05,0.0002854566337306699
460,89D2.01.63.gene,0.06018494067113738,9.711612362234708e-05,1.918268311757241e-05,8.957258497242647e-05,0.0001935453922499773
461,89D2.01.64.gene,0.05334272789192875,0.0002039127406679839,7.133726032654129e-05,0.0002115609018886544,0.000193646673097453
462,89D2.01.65.gene,0.05553746280681684,0.0002174550632333601,6.84412030185641e-05,0.0003599854166139375,0.0008763601730550647
463,89D2.01.66.gene,0.05522650045916105,0.0008512201575059612,0.0001488444049072727,0.0003450755373656785,0.0003011585760719333
464,89D2.01.67.gene,0.05484389705328439,0.000554069130165336,6.810743347150949e-05,0.0006991692392967039,0.0008126286973961402
465,89D2.01.68.gene,0.05224768436054879,7.584533845850549e-05,4.390441920753441e-05,0.0001288266692392381,0.0003284079044839367
466,89D2.01.69.gene,0.06044960255937926,0.0002131942955670545,7.140978705802535e-05,0.0002730072245294908,0.0008217477442400756
467,89D2.01.7.gene,0.06507893356134768,0.0004937547813151495,7.416679464182864e-05,0.0004502953031986904,0.0006945297679806477
468,89D2.01.70.gene,0.05829465603558984,0.00015496914744304,0.0001000250280338794,0.0001512639195759564,0.0006713959525975505
469,89D2.01.71.gene,0.05313178875371566,0.0001463950825159744,6.043595080728515e-05,0.0001081423278868737,0.001022426399601073
470,89D2.01.72.gene,0.0510468464965621,0.0006520627695367745,5.736732272646159e-05,0.0003198074008427759,0.0002750974907015078
471,89D2.01.73.gene,0.05744826016340901,9.06306688917163e-05,2.41200914451271e-05,2.391083941255929e-05,0.0001229170957023584
472,89D2.01.74.gene,0.05868040333091864,0.0001553864005089867,6.711325036542698e-05,8.560257623968285e-05,0.0005587941654627248
473,89D2.01.75.gene,0.05713140343598517,0.0001452157575229584,8.446871731868345e-05,0.0001000501036187798,0.0006583255187789425
474,89D2.01.76.gene,0.05339929804132158,9.545864661704472e-05,0.0001128397336840433,7.010225773734007e-05,0.0003011104181554778
475,89D2.01.77.gene,0.05782966182212014,0.0002243057212700084,2.25748184176118e-05,0.0002303299746231312,0.0001863539684101185
476,89D2.01.78.gene,0.05428508371870983,0.0003799119965774498,0.0001554914631530994,0.0004874198764887362,0.0002411184942993158
477,89D2.01.79.gene,0.05354363190520433,2.079528657778792e-05,8.404911471845578e-06,0.0002374866561926112,0.0002871413147641587
478,89D2.01.8.gene,0.05729475106448352,0.0002548874023302768,5.526775763291322e-05,0.00028490469412466,0.0009095173796428481
479,89D2.01.80.gene,0.05387644938497133,0.0003149198658501659,1.784811988528853e-05,0.0001827773565425072,0.0005153128085289679
480,89D2.01.81.gene,0.06130696703773231,0.0002312012555383721,0.0001487288734921618,0.0003408250176316285,0.000812722070625229
481,89D2.01.82.gene,0.0557581984700876,0.0003319699088784645,0.0001203901725664498,0.000220257705181966,0.000327971225195837
482,89D2.01.83.gene,0.05339836327857281,5.978839256417297e-05,3.358711165903523e-05,0.0001304319070805943,0.0005699287662441495
483,89D2.01.84.gene,0.05452575705372672,9.834251365022544e-05,1.643353001120807e-05,9.65243399728136e-05,0.0004373006995462533
484,89D2.01.85.gene,0.06032536167929966,2.322535065208422e-05,2.346811013825435e-05,6.306862882093497e-05,0.0001600346908556248
485,89D2.01.86.gene,0.05311786454692057,0.000238693000551886,6.498523480888268e-05,0.0003048126795227136,0.0005080400640440915
486,89D2.01.87.gene,0.06282305262127863,0.000159854637345645,0.0003267943457211097,0.0002243132657909302,0.001113903595826258
487,89D2.01.88.gene,0.05121817163638252,0.0006439914231330414,6.109135927534465e-05,0.0003833286159715553,0.0008892181888786848
488,89D2.01.89.gene,0.05530343649308311,0.000228301559489013,9.941195132378189e-05,5.692739275739429e-05,0.000332962815741598
489,89D2.01.9.gene,0.0632694110623141,0.000129929169834096,0.0001078351725218714,0.000499359926392418,0.001034186391227555
490,89D2.01.90.gene,0.05201509521635175,0.0001287998575150039,5.905798056982323e-05,0.0001019703187091185,0.0001746254270767738
491,89D2.01.91.gene,0.05678177907267399,0.0001789952230477616,6.413956325602044e-05,3.453250348042391e-05,0.0002808312269970338
492,89D2.01.92.gene,0.05112646761611683,0.0002797096791297885,7.464862901000213e-05,0.0001227036195804845,0.0006865719632797982
493,89D2.01.93.gene,0.05492385026544282,0.0001962886748383408,6.6355413125053e-05,0.0003916756238884383,0.001471637223745349
494,89D2.01.94.gene,0.05089587490492936,0.0002058522733747555,4.142497692560993e-05,0.0001177540198358637,0.0003247474258207518
495,89D2.01.95.gene,0.05961761071155566,0.0002093736255263887,9.685913879563212e-05,0.0002089096690795321,0.0004389128735227081
496,89D2.01.96.gene,0.05829714661900193,0.0004817023391586996,0.0001231918075634416,0.0002502561921428964,0.001113256779488994
497,89D2.01.97.gene,0.05591855210797939,0.0002761764331169375,0.0001559801105235215,0.000477182212585748,0.000400927119635662
498,89D2.01.98.gene,0.06224272122985652,0.0002633686255200199,5.047484526324441e-05,0.0002676693692710957,0.0004323554123674471
499,89D2.01.99.gene,0.05394337518023043,0.0001726626651820734,9.613898221826891e-05,6.691899289664034e-05,0.0001905812161834533
