,Genes,6709.han,81F3.han,5411.han,5408.han,5217.han,5B89.han,4EFB.han,5728.han,5B57.han,6210.han
118,5408.03.26.gene,0.001662806166117284,0.0008901641429788381,5.089755514147526e-05,0.01253852899621099,2.498382899149952e-05,7.169789301920656e-06,0.0005703940446418281,7.583592949033945e-05,1.276699774303788e-05,8.486199060438471e-05
119,5408.03.27.gene,0.001489841020660038,0.0002418761654620345,0.0005780658005990779,0.01049082307720465,0.000108170240747594,5.214330711147786e-06,0.0002242065582742503,0.000206905508317886,0.0001669542612671479,4.048023695161406e-05
120,5408.03.28.gene,0.0003350210994315843,0.0004030333048608578,0.000520344543549278,0.01134598073143629,0.0001090783342555744,2.686216170837819e-05,0.0003625593771748353,0.0001110437750678377,0.0005251602747118904,0.0001972251019201196
121,5408.03.29.gene,0.0009740919632952193,0.0006214890939270251,0.0006604471200525868,0.0108821210160305,0.0001652417432231385,0.0003530903350863738,0.0007752840824881074,0.0002461287179751326,0.002190776685526506,0.0001205543792091633
122,5408.03.3.gene,0.0003429957194695789,0.0002620325179361804,0.0002724723741047265,0.01019197089642971,5.49778792154442e-05,1.827067213664282e-05,0.0004071508117838903,8.27745689839549e-05,3.570206720017344e-05,0.0001047230426807908
123,5408.03.30.gene,0.0004879931610390331,0.0001655067062628891,0.001166692379995305,0.01144635642240993,4.047892870286367e-05,3.492101909980975e-06,0.0001719607840172838,3.475619772314798e-05,9.02318118807686e-05,3.422526606183125e-05
124,5408.03.31.gene,0.000922722960707806,0.0002479063131791382,0.0006884624255257487,0.01737150870749271,6.225493377735423e-05,1.167893743691823e-05,0.0002722704094327529,0.0001169704315176496,0.000133078633541507,8.502554944295353e-05
125,5408.03.32.gene,0.001187464402505435,0.0005606093212337425,0.002853700314886094,0.01026249217034444,0.0003756674278583255,1.046157229155165e-05,0.0003729455528600226,0.0001701555294141231,0.0001554800490424995,0.0001684356906063838
126,5408.03.33.gene,0.0002336555223348056,0.0007322968909150615,0.0008496546169641538,0.01118557671836095,0.0001759642601175474,6.199696825464477e-06,0.0001627539070059128,8.119533938302466e-05,0.000198170502561443,2.734418316208067e-05
127,5408.03.34.gene,0.003021002470225267,0.0003517015216254132,0.001761354188072856,0.01251696899885261,0.0004870205149434582,9.367531400475914e-05,0.000585272734977029,0.0005050169374288544,0.0003127624800643362,0.0004305608687226594
128,5408.03.35.gene,0.0008328245168511375,0.001114313843179592,0.0003711028176477384,0.01252661015826766,0.000206669700866758,5.591266537812557e-06,0.0001011125019842671,0.0001463253529390442,8.951969703514516e-05,9.642985485288985e-06
129,5408.03.36.gene,0.0002601981512795366,0.0001846308849008883,0.0002637047083578851,0.01024560834302615,6.480124416324015e-05,1.650034388025028e-06,3.901653712420323e-05,1.684920068790704e-05,3.577661879601015e-05,3.622886070089725e-06
130,5408.03.37.gene,0.0002226472407087161,0.0005738837274746366,0.0001482552703716562,0.01016239412854766,0.0001337206387119016,8.652858622051333e-05,0.0001593090251165084,6.163519253052984e-05,0.0001628415519288652,0.0002112230605080876
131,5408.03.38.gene,0.0003558959836019817,0.0001547054587052979,6.005445489405297e-05,0.01109491050974685,2.152760150644743e-05,3.993263155481107e-06,3.374384002577132e-05,1.683960140757586e-05,1.947709185360971e-05,6.974797575550217e-06
132,5408.03.39.gene,0.003265680257854499,0.0004562862170071956,0.0009571173669715233,0.01103728472104864,0.0003035725338575548,0.0003334370794933938,0.0002620471049952416,0.0002510806238311727,0.000666946885194454,0.0001119499318251112
133,5408.03.4.gene,0.001129673102929243,0.0003815074652119084,3.074915697142816e-05,0.01305093002115279,9.624448405528533e-06,1.283462053530505e-06,2.91160593472636e-05,3.263492090484538e-05,1.018315698256257e-05,1.108518764509003e-05
134,5408.03.40.gene,0.001263982189541354,0.0006441257991781768,6.644130946091476e-05,0.01251333844199268,0.0002809111216550147,3.339018806620899e-06,0.000416887565712104,6.974698228435567e-05,1.487919948663556e-05,5.760566248403515e-05
135,5408.03.41.gene,0.0002481557411757941,0.0001358845889109353,0.0001202810137427994,0.01075453981017031,2.915063908240385e-05,6.285229249519575e-06,9.825541771745661e-05,0.0001194206356518556,7.848498207287649e-05,2.097290394016048e-05
136,5408.03.42.gene,0.001476378608289465,0.002369836116084589,5.854838744190148e-05,0.01148777682502124,2.016768549213763e-05,2.94230745162384e-06,8.308954676345049e-05,3.11393909937077e-05,3.946767210420355e-05,1.501394692584924e-05
137,5408.03.43.gene,0.004094723648019929,0.0001530796066830813,0.0003918841360561734,0.01084455344224554,0.0001051247317161541,8.469452632875144e-06,0.0001055475586030642,0.0001483901533546467,1.75780904168583e-05,7.42318315831881e-05
138,5408.03.44.gene,0.00170074852652661,8.407795819378945e-05,0.000111485780388874,0.0108004832962751,3.619438230771358e-05,1.523915263118049e-06,8.352187792444855e-05,6.163181913544229e-05,7.63265880629053e-06,1.969736302281153e-05
139,5408.03.45.gene,0.001144878359815967,0.0004368452614153086,0.0005354092393153485,0.01343566409440007,7.539114976392743e-05,1.308558640465957e-05,8.061087507350921e-05,9.611660994950117e-05,7.080112312065351e-05,4.570940465247496e-05
140,5408.03.46.gene,0.00132995697971458,0.0003180509975707831,0.0001314869607271459,0.0132377273299216,5.273643779687605e-05,5.094638244903362e-06,7.72005209360791e-05,1.200020518232995e-05,3.811732221270181e-05,3.130603585739414e-05
141,5408.03.47.gene,0.0007374761596867352,3.231698106938424e-05,0.0001226812163887163,0.01258328334481235,2.615942538938279e-05,5.167711398839652e-07,0.0002065084539087924,7.148980632119432e-05,5.822104547088845e-06,2.923957290301188e-05
142,5408.03.48.gene,0.002345696969766193,0.001543673914858359,0.000150405579663629,0.01007716508021371,8.137846900854666e-05,7.394316422193643e-06,9.103208887593205e-05,4.990695435111092e-05,4.116284968337493e-05,7.289821140132935e-05
143,5408.03.49.gene,0.0006418262764494372,0.0005839183229798741,0.0002226460042603849,0.0158393931898959,6.177111041850155e-05,1.080852104129046e-05,0.0001178503673435823,4.04710692202868e-05,0.0001310118613170932,2.281342735784263e-05
144,5408.03.5.gene,0.000364958017005855,0.000222792522950254,0.0001816481067338708,0.01099097415244317,2.081949487422457e-05,8.093593899966438e-07,5.62571531168673e-05,2.318097747085095e-05,3.272240529919433e-05,6.940335454417219e-06
145,5408.03.50.gene,0.0004534670615741818,0.0001238447402297049,0.0001225070974135464,0.01119103929998766,0.0001087839348563725,7.189320352887363e-06,4.478695059854185e-05,2.216185762311192e-05,8.578035462479109e-06,6.470531332201665e-05
146,5408.03.51.gene,0.002484994844374724,0.001536009359170336,5.225523106353223e-05,0.01004208695963205,3.081417720924677e-05,3.757028710642724e-07,0.0002651678486979965,0.0003209326867720716,8.76667851914393e-07,2.997627194010149e-05
147,5408.03.52.gene,0.0001082333517223038,0.0001689444988860551,1.24955214877639e-05,0.01052471096224085,2.274571435183084e-05,1.063537619279548e-06,1.772496087117728e-05,3.045351665257199e-06,2.569059803538226e-05,4.557668524941832e-06
148,5408.03.53.gene,0.004193916257999017,0.000709247926100203,6.476074059253136e-05,0.02029540662338789,1.971165173645048e-05,1.77093820200652e-05,8.010047475674971e-05,0.0001489330050158143,4.255637191882583e-05,1.974261818796594e-05
149,5408.03.54.gene,0.004202409501719775,0.000324460948270432,7.588281100062262e-05,0.01092666260638876,0.0001299091762309523,7.165074794300409e-06,0.0001385651960971066,0.0001314478460556867,1.279454234895346e-05,3.108297018415416e-05
150,5408.03.55.gene,0.001335248028629675,0.0002646474945525217,0.0003826656818773988,0.01862639481832172,3.263541287321649e-05,5.792314976625399e-06,6.48138578265399e-05,0.0001890725411510265,0.0001704931281378669,2.944763265868862e-05
151,5408.03.56.gene,0.0002323786632746653,0.0002656205521411792,0.0003498662376935143,0.01203263951759021,8.416903525182403e-05,3.027423389852492e-05,0.0001667165124881324,3.350231005058582e-05,0.0003285399485985296,0.0001586753797581511
152,5408.03.57.gene,0.0005939132004987514,0.0008007611789335593,0.0001251660711788247,0.01201644878632306,0.0001777061954358658,8.476935878223952e-06,2.629493650224571e-05,4.225554509182738e-05,2.428611224246625e-05,2.316688895707766e-05
153,5408.03.58.gene,0.001231452496510892,9.78551445855546e-05,2.697376164908845e-05,0.01114610886564686,3.017176826333558e-05,1.313471254383854e-06,4.290475258338584e-05,3.287749363672618e-05,4.51137284751354e-06,4.583696193123639e-06
154,5408.03.59.gene,0.001673678475293736,9.962041174110089e-05,0.0001438752116772065,0.01719538604852321,9.973866236672897e-05,3.527951117934416e-06,6.253126784012207e-05,0.0002423925271107563,8.193578135934657e-06,6.336001267965214e-05
155,5408.03.6.gene,0.0009468437315902382,0.0001635388435186424,0.0003298394866932091,0.01293423376252836,0.0001672059421663037,9.99132680897347e-06,0.0002901052285640769,1.860174290982241e-05,2.600830775442802e-05,0.0001880309382492919
156,5408.03.60.gene,0.0003590182861504389,9.79938297042934e-05,0.0005304356893895022,0.01093624690831336,0.0001187430036258441,1.282586205844235e-05,5.06962575432069e-05,4.160823333004087e-05,3.022655971417301e-05,9.802529897108507e-05
157,5408.03.61.gene,0.0007984634719718049,0.00028130324345267,0.0001704093878453962,0.01172176367718576,6.894511998865501e-05,3.983437324528385e-06,0.0002822508693442731,0.0001741531953737943,1.994910982853561e-05,5.403579689503236e-05
158,5408.03.62.gene,0.004817543874903055,0.0005613823935967686,8.578681958211846e-05,0.01209009210876867,7.301159276885876e-05,4.765108103050268e-06,0.0001833812524269739,0.0001267503622838013,2.030011023069229e-05,1.201110288012091e-05
159,5408.03.63.gene,0.0008606779727439606,0.0001783217347391109,2.432574265519226e-05,0.01014695392554157,2.195082466197337e-05,3.877414828341394e-07,0.0001029580028164693,1.495909295263144e-05,5.427687147474263e-06,5.567841487895217e-06
160,5408.03.64.gene,0.005875418083902097,0.000173265071053406,9.294272192003969e-05,0.01162834727386171,6.485607427848693e-05,3.949419541856935e-07,0.0001947296859222628,0.0001761963568229802,4.349692781577082e-07,5.231055613534199e-05
161,5408.03.65.gene,0.000219087417202269,0.001229957830206408,0.0002816291437971075,0.01339670004051239,9.769625079127552e-06,9.525435778360716e-06,6.158390693998615e-05,5.672361213400941e-05,0.0003375399424199025,1.952630522021125e-05
162,5408.03.66.gene,0.0003139114051083936,0.0007320543153259353,0.0001658576244161662,0.01169640187539374,5.450374016259187e-05,6.831744229844687e-06,4.684994643479523e-05,0.0001083479861255364,0.0001007366548877759,5.690839182614904e-05
163,5408.03.67.gene,0.0087910044570116,0.0005924905043036569,7.065760953072868e-05,0.01351060837182146,2.827287993279664e-05,3.401124422749885e-06,0.0002268795154208975,0.0005472884020531752,5.034662541942158e-05,1.60536593447486e-05
164,5408.03.68.gene,7.641501756762008e-05,0.000127054549270109,5.478255660541361e-05,0.01100491539268912,4.846240302856553e-06,1.380319912750935e-05,1.026889341210569e-05,1.615567703507009e-05,4.571582026006566e-05,1.684480313983323e-05
165,5408.03.69.gene,0.001012908898980707,9.107341556666885e-05,0.0001144940046167653,0.01138239926966471,4.571753967740166e-05,2.79752494268118e-06,0.0001920451250210885,8.466146367297388e-06,1.159112608056533e-05,4.890280800542661e-05
166,5408.03.7.gene,0.0003943225476716543,0.0002493852047889085,0.0007601031349603001,0.01918604789001646,9.968048049445052e-05,8.478291885503051e-06,0.0004330407022368464,0.0001059095327725836,3.362608977624674e-05,0.0002307488311184503
167,5408.03.70.gene,0.00177365240129514,0.001297234585649185,6.07488070864793e-05,0.0120706442849946,6.090622050516247e-05,6.079494722612038e-06,0.0002721561260908038,0.0001432898443106085,1.28911172551463e-05,5.075147490669295e-05
168,5408.03.71.gene,0.0002980332533396765,6.988760676305477e-05,1.838446437058822e-05,0.01313569235434482,2.117340302906849e-05,4.333272260547616e-06,0.0002628877071172129,2.830227376505763e-06,3.301437419791836e-05,5.53057093910853e-06
169,5408.03.72.gene,0.002740117613051527,0.0001355452423018144,0.0002574569291351745,0.01393040611052586,0.0002772429515579895,5.811718642304931e-06,0.0001517498938790627,0.000329512003299495,1.379429351088684e-05,0.0001782258881092556
170,5408.03.73.gene,0.004103625742781904,0.0002476870994837887,7.76736044616878e-05,0.01112504931585342,7.052370562083577e-05,4.883186504503238e-06,0.0005142718125156063,0.0001581703002522604,5.508027471048204e-05,4.823462135053805e-05
171,5408.03.74.gene,0.003815476541900954,0.0006770341838895078,0.0002621234302697565,0.01241067306022334,0.0006573761511611282,1.191973234456023e-05,0.0004293606878173649,0.0002931202345251426,2.204502458896506e-05,0.0004679407837072177
172,5408.03.75.gene,0.0003292076601503302,0.0002875661971509355,7.309755563466861e-05,0.01064743476519184,9.5517248002878e-05,2.915946947461791e-06,8.666029314248517e-05,5.47108761063069e-05,1.380107175858654e-05,3.444049570694128e-05
173,5408.03.76.gene,0.002048642582908657,0.0006467711853048251,0.0001537709314771251,0.01131499652732245,2.490002243383831e-05,1.626381719980362e-05,2.464135183838769e-05,4.242294333259382e-05,4.482127534828646e-05,6.075150606951543e-05
174,5408.03.77.gene,0.000711908028937443,0.0002345078496024315,0.0004860268521698131,0.01001928743187733,4.010638338576976e-05,2.685507249141027e-06,0.0002503019037609904,1.941087220605591e-05,6.78159016498545e-05,1.661451229070805e-05
175,5408.03.78.gene,0.0001974225494153469,0.0002321833209983762,0.0004463514518327428,0.01182974307485622,0.0001413103243859756,1.053262338073104e-05,3.631112051991604e-05,4.469841283475152e-05,6.876453996855375e-05,9.052219329981791e-05
176,5408.03.79.gene,0.006691546086831176,0.0003149874778530896,0.0003799338222006848,0.01003022127744709,0.0005976757957826782,3.519009661738535e-06,0.0002967347628852948,0.001141273088133194,8.801307259870883e-06,6.26321312332017e-05
177,5408.03.8.gene,0.0004798159077731867,0.0006415267774501941,3.430004938060187e-05,0.01066997814162584,9.287109880716907e-06,1.905532500840618e-06,0.0002210537025622345,0.0001278794038100451,2.772942941130752e-05,7.192338967469803e-06
178,5408.03.80.gene,0.003718731243997076,0.001051417073310552,0.0001655537673542353,0.01295506354023029,1.403956130703513e-05,5.973807548392957e-06,0.0001872611002748197,0.000167365242879815,0.0001000268906096954,2.19947415066199e-05
179,5408.03.81.gene,0.001524863742734533,0.0003351599733072063,6.83036452163925e-05,0.01098513001177961,7.822285248349627e-06,3.055574762832102e-06,0.0001111495093894263,9.420667095743352e-05,9.305778041780993e-06,8.059006523405783e-06
180,5408.03.82.gene,0.001130485920987758,7.25517888458396e-05,0.0001728941616513078,0.01055989940636128,4.276212121450636e-05,1.884396209337559e-05,6.965618177381704e-05,0.0001440105112667227,4.350202513414882e-05,2.101534813848943e-05
181,5408.03.83.gene,0.0003977544784829183,0.0002605846314378194,0.0001401622989719856,0.01204316298628885,0.0003255667201286602,3.2269406109108e-06,0.005465417802480897,6.467362207666071e-05,1.04613075726474e-05,0.0001117334286138055
182,5408.03.84.gene,0.00222446379031764,0.0006755953623047279,0.002179116419680458,0.01087337814647317,0.0002282995394397326,7.199454282519647e-05,0.0004108126824316315,0.0001420781185226696,0.0001823468014192683,0.0007003957152951272
183,5408.03.85.gene,0.0002759640087353168,0.0003808580750560646,0.0001481675474713398,0.01020097256012294,4.772432794137882e-05,1.059416061091724e-05,9.89543841276202e-05,9.732510564231564e-05,7.895146387741815e-05,8.022850920912401e-05
184,5408.03.86.gene,0.0006823862440894354,0.000331491007320546,0.0001785619487323825,0.01213385293043668,0.0001214332016593097,3.616793553562626e-06,0.0001050674628263252,2.900541723404214e-05,1.226137101575703e-05,3.578941634170966e-05
185,5408.03.87.gene,0.002300779459781903,0.0008462019606494683,0.0002038621561760976,0.0106000428475945,3.755785294022776e-05,9.025275550791697e-06,0.0001299649064821898,1.955684866871871e-05,2.745084855261959e-05,2.23694284656092e-05
186,5408.03.88.gene,0.0002075322126980066,0.0002707739047457816,4.954167001224463e-05,0.0102204617927364,7.514773277198308e-06,4.635567614377899e-06,2.793266616942552e-05,9.705065585253678e-06,1.325942629654182e-05,1.114306495405434e-05
187,5408.03.89.gene,0.001039109027606333,0.0001134072971267096,0.0001426721247197139,0.01598543335082401,5.255709349004677e-05,3.337708076646065e-06,0.0001837207765684798,1.192367402515687e-05,8.854032730259135e-06,2.18144985419734e-05
188,5408.03.9.gene,0.0002465413567325941,0.0006998005379334774,8.763457313241392e-05,0.02060232675523404,1.512735081060092e-05,8.1608788294623e-06,8.653380305989517e-05,2.106649581830066e-05,0.0002526444153981605,7.763943351009552e-06
189,5408.03.90.gene,0.002134944535547239,0.001194575147339191,0.0001828395382563475,0.01142223219157258,5.750489113520846e-05,7.065954730893666e-05,0.0001861865716556768,2.019500242913246e-05,0.0002378993465434116,4.182767580127669e-05
190,5408.03.91.gene,0.0007115751866325687,0.0002929998613932909,0.0001539121145458136,0.01081307916429076,1.40244813446893e-05,3.812938841392235e-06,6.411371681251116e-05,2.954570304289771e-05,6.909674320454979e-05,5.237840865646269e-05
191,5408.03.92.gene,0.003916355439941839,0.0001908337747222694,0.0001652038834347972,0.01017728435990832,2.211525927456815e-05,4.097458695191146e-06,0.0002843761215937096,0.0003289607012664951,9.680586394008644e-06,2.809654361704855e-05
192,5408.03.93.gene,0.0009579246483001917,0.0005478890853510593,0.0005911741870654691,0.01184582088860086,0.0002379718438798697,1.825519681744891e-05,3.396619381510231e-05,5.941278448689935e-05,7.469712409679947e-05,4.522570805212231e-05
193,5408.03.94.gene,0.01278537742129903,0.0006098024689680183,0.0001856051933579511,0.01742092193592615,4.600088555995931e-05,1.073600976371694e-05,0.0004777603675264564,0.0001565843345983112,7.210513409259589e-05,2.021782021429735e-05
194,5408.03.95.gene,0.001947474649119149,5.84952022487954e-05,0.0001682586405318078,0.01172203393888011,0.0001561515412625615,7.008581826928484e-06,0.0002661357562294345,8.624581567562044e-05,1.753411707375354e-05,0.0001178470863381281
195,5408.03.96.gene,0.001429671620026044,0.0003847732207296484,0.000399999804682418,0.01226907258344564,0.0002808152897648112,1.003715104932384e-05,0.0001754443195098927,0.0001137238748030229,5.47233656589957e-05,0.0001552828521497571
196,5408.03.97.gene,0.001363569674677045,0.0005836139413369744,0.00017849877065523,0.0141736450622197,4.378384620301282e-05,4.527596151220388e-06,0.0001830188372340662,0.0001129461646452305,4.961726000568731e-05,5.7041603226107e-05
197,5408.03.98.gene,0.00110133904746244,0.000166590208417784,0.0006419756512024184,0.01959727945839485,0.0001571803596856204,1.656479692632404e-05,0.0004392991081979093,0.0001452208346077159,3.06863495531569e-05,6.227729129178983e-05
198,5408.03.99.gene,0.001469850149415977,0.001039453419206233,0.0003533870836755159,0.01030872532595791,7.94019734443685e-05,1.799481990950328e-05,0.0004160666682360724,9.701367807480433e-05,3.263528506809334e-05,1.928807633396989e-05
199,5411.08.19.gene,3.010814928576461e-05,3.415388314013313e-06,0.01327409411192315,3.537090502460502e-05,3.346089314037449e-05,5.818680588675458e-06,4.251323412059075e-06,4.362688820325455e-05,0.001220790044181589,5.789147256612586e-05
200,5411.08.190.gene,0.0001841052849044349,0.0004318567772013699,0.01306741530509515,5.17294269612505e-05,0.0002777887711318024,0.0001271303857270225,0.0001564214649445209,0.0001346818007796973,0.001571785234670924,0.001130257813916864
201,5411.08.191.gene,0.0003649624579782426,4.905095529598787e-05,0.01060422591375235,6.888192059037697e-05,0.0001612680180526649,4.873907887042302e-06,0.0001236329191874504,3.971337018003234e-05,8.515801261177241e-05,8.402924469242954e-05
202,5411.08.192.gene,0.0008536807860744405,0.0002446398266889341,0.01144971435561663,0.0001951750591913547,0.0001019624827464367,8.094793542401518e-05,8.925457188779523e-05,0.0003365587042837317,0.001248487230257291,0.0002077183360941261
203,5411.08.193.gene,3.768073873380964e-05,2.695498874687566e-06,0.0117687300527482,1.206198497418293e-06,3.513567061393994e-05,0.0001251431101372223,3.431343752360121e-05,1.909767102246392e-05,0.002692907346424631,0.0002533654538510585
204,5411.08.194.gene,7.303729155822919e-05,6.549178440777368e-05,0.01073128022741863,0.0003776352598850125,0.0003632598115431829,4.13638120673493e-05,0.0003394100912866837,0.0002190670364701207,0.0003863948024122098,8.983334813403468e-05
205,5411.08.195.gene,0.0003957499568803632,7.236497556790062e-05,0.01152515632409059,3.682011090278768e-05,6.43489164736731e-05,3.968177369478579e-05,5.826299854244229e-05,1.834644104901676e-05,0.0006373673587386173,0.0001023384951236306
206,5411.08.196.gene,0.0001985653395512274,1.015259635291506e-05,0.0108659240751076,0.0001694437217033274,0.0001080910372269257,9.660951434114313e-06,0.0008683874535169163,8.25598877545491e-05,0.0007008379251651406,4.207935865536052e-05
207,5411.08.197.gene,9.858962568824679e-05,1.594525563994295e-05,0.01149047385269222,2.550938215967384e-05,6.623786847923626e-05,5.285159806779281e-05,0.0007238088005142452,0.0003658478643161317,0.0007737661932248725,7.894644772199149e-05
208,5411.08.198.gene,5.427449889770763e-05,6.0017156548197e-05,0.01322735418187997,1.181871102445544e-05,4.141875331397193e-05,3.565614296657591e-06,1.577609666608082e-05,2.556301017825301e-05,0.0002972510810692164,7.09352403656349e-05
209,5411.08.199.gene,9.916578907329554e-05,7.715259859224418e-06,0.01034830327857643,8.383620414531434e-05,8.716705650857195e-05,3.523716552889178e-05,5.420815544246281e-05,1.39390336812355e-05,0.0002382836770271083,0.0001495464969026097
210,5411.08.2.gene,0.0008645412916643521,0.0001312772654811335,0.01009876689559453,1.605882691902803e-05,0.0002272554263732565,6.428180197548909e-05,0.0002904728102673187,0.00164072423715792,0.0002520151251526498,0.000231705338538375
211,5411.08.20.gene,0.0001153545407915431,1.77429516550465e-05,0.01051028887816132,2.271184575156082e-05,7.339504070932304e-05,7.565098278442196e-06,2.836039243252563e-05,2.239158657257466e-05,0.0003059673591668933,3.310046720474903e-05
212,5411.08.200.gene,0.001861185108896672,0.0002413841588583597,0.0103723181438487,0.0001835430451940276,0.0001155042119111257,1.547505076226088e-05,0.0002173007535889712,0.0001896528317917987,0.0002127733673579863,0.000289216113789446
213,5411.08.21.gene,0.0004460239150691918,2.893383002504706e-05,0.0103584396260522,9.232625656596418e-05,0.0007138769791883999,1.607664668110391e-05,7.126522104929992e-05,0.0004718852247977726,0.0001948325322850261,0.0004141428825427634
214,5411.08.22.gene,6.538836337049835e-05,3.593263173335489e-05,0.01156544290680012,1.084335813992569e-05,9.50354903884298e-05,0.0004083423403430694,6.728561267905609e-05,1.048800678611413e-05,0.001308517909962911,0.0002433782178982216
215,5411.08.23.gene,0.0001158861774631004,7.06739390702359e-05,0.01115030168140596,0.0001110787491874061,8.22817276890305e-05,2.717069979330042e-05,0.00021287370696206,2.012730443714228e-05,0.0001353313676672495,0.0001512728802777038
216,5411.08.24.gene,0.0003517998334053617,0.0001028122159162557,0.01074734975804877,6.860974729441357e-05,4.515696041987796e-05,7.885335229857933e-06,0.0003223097312408614,6.064756309223408e-05,0.0005850788862629073,6.422366833136007e-05
217,5411.08.25.gene,0.0002505328413936963,7.752046698738114e-05,0.01461783052128258,5.647349608325571e-05,0.0001873878538105014,0.0001929336224912851,0.0001439876781685521,0.0001223258736311863,0.001316957966951458,5.277600791258171e-05
218,5411.08.26.gene,0.0004846268738542678,8.391604485047028e-05,0.01599942531292523,0.0003668988187380803,0.0001396473697658887,0.0003174943170734151,5.010604133250319e-05,0.0001415872165768103,0.0006720153852273765,0.000481757123644472
219,5411.08.27.gene,9.330960339064777e-05,1.697204817559112e-05,0.01593841514380867,6.23286866077059e-05,1.209637002655606e-05,7.633187682801414e-05,7.840326139038774e-05,2.717662912032745e-06,0.0004458470725289277,0.0003758225915620878
220,5411.08.28.gene,0.0004145714907969088,0.0001118746073742413,0.01370750231476527,4.27291267964962e-06,3.398641252114892e-05,0.0003821383626320996,7.673275711187346e-05,0.0001156828306801576,0.001431496522880456,0.0001456569756282241
221,5411.08.29.gene,0.0005220236559369425,8.031249932033596e-05,0.01113721870433443,0.000203587132608912,0.0002334953284319778,1.383258921778486e-05,0.0004079572428181029,3.207585363981034e-05,0.0001853258749256699,0.0001521247629490949
222,5411.08.3.gene,1.619787923739314e-05,3.574168523839848e-06,0.01009632785384742,1.822606040841473e-05,0.0001965396716042323,0.0001487269477073047,7.305541627669607e-06,2.852157905357946e-05,0.0002644929034176361,0.0003710158888800629
223,5411.08.30.gene,9.741070890069191e-05,6.525755999949794e-06,0.01042476018950031,0.0001045891551986171,5.022878112121295e-05,1.262226745301371e-05,2.461598454067738e-05,1.378851808620487e-05,0.0001639479798312563,2.44571892123008e-05
224,5411.08.31.gene,9.032304188431447e-05,8.678499523196538e-05,0.01247529201493377,0.0001249318177490385,9.590228279952985e-05,0.0002071872819438424,0.0002239263807149121,0.0001448814125034271,0.0006293433678048925,0.0003781099012180806
225,5411.08.32.gene,0.0001385393557180138,3.977533450455102e-05,0.01011157661910169,2.344421532505045e-05,5.473816747266833e-05,2.408032145390554e-05,3.00192424249924e-05,6.97473941438193e-05,0.0003703016285040208,0.0002396323636533016
226,5411.08.33.gene,0.0001236715032030809,0.0001489309315126874,0.01012022336439617,0.0002087061915700649,0.0001726979445110357,0.0002534184252141837,9.724809881875953e-05,0.0001283367144893168,0.000444126941251154,0.0002102946400242424
227,5411.08.34.gene,0.001253805834843596,0.0004512611070061052,0.01011521143872307,0.001731411578558423,0.0001685258581137291,1.398538912974568e-05,0.001317355313696532,0.0006253603487744418,0.0004700118723668421,7.852456580324826e-05
228,5411.08.35.gene,0.0001694269945190531,5.975096102645798e-06,0.01308212390194342,1.648687347886831e-05,6.386292194711654e-05,0.0001543910261170959,0.000157962621901139,2.715095183801766e-05,0.0002519189982593907,0.0001856824431590862
229,5411.08.36.gene,6.909088177085675e-05,2.575853645601557e-05,0.01585995818144443,1.067215578491089e-05,4.464039685523497e-05,1.070404151933281e-05,3.555289394712961e-05,3.789932816715176e-05,0.0009497429981839387,5.169057691134586e-05
230,5411.08.37.gene,0.0002638526301149015,0.0001318699450304543,0.01104204986868689,0.000568288504510498,0.0002246880285549363,2.142180674233392e-05,6.526782307221646e-05,5.593201213630963e-05,0.0002378083746295368,0.0002293005828460703
231,5411.08.38.gene,3.822070797442174e-05,2.996342325140859e-05,0.01192736331160035,1.897100220400325e-05,6.151819968081378e-05,5.284396953593086e-05,7.39181404507028e-05,7.965457404065788e-06,0.0009774673167460494,0.0002970316040037525
232,5411.08.39.gene,0.0003118358272932217,0.0002981038868250375,0.01270526669420551,0.000587806701413725,0.0001465507692227092,9.645128845168089e-05,4.923277327742241e-05,7.412682654929213e-05,0.0006530992260938557,0.0001491003627018204
233,5411.08.4.gene,0.0008588812643522817,0.0003261228799053531,0.01307118333339056,0.001851281100352358,0.000192706250461987,0.001531569843296081,0.0007957674370331152,0.0009499153878113762,0.001188344893090622,0.0004275456735749365
234,5411.08.40.gene,0.0003777527122852613,5.85918837248585e-05,0.01677971614563892,3.599997103870918e-05,0.0001770840528001668,3.875539244767609e-05,0.0003490259183403039,3.986570634457309e-05,0.0004546528903815829,0.0002013143430786153
235,5411.08.41.gene,1.147546877229423e-05,5.006221028078025e-07,0.01525932912587058,1.447540650709378e-06,3.017036096250168e-05,1.702466867096757e-07,6.807802142433518e-06,1.550060162315955e-06,0.0001905890326126552,2.047024113955294e-05
236,5411.08.42.gene,0.001127699054378614,0.0003637974847309106,0.01086272006668394,0.0006900839340724485,0.0001901391589694696,2.078890862047449e-05,0.0003989686505125954,0.0003393764990948324,0.0002283500536021139,0.0002314374662009666
237,5411.08.43.gene,9.554302734059697e-05,8.517132596885438e-05,0.01173792406792925,1.843521770592329e-05,3.842319864783739e-05,0.001458466665139026,1.148913663597523e-05,1.793578876025671e-05,0.001609810956769113,9.838510729947817e-05
238,5411.08.44.gene,0.0001680468141514718,6.473289687026977e-05,0.01472591282423457,1.716606877599728e-06,0.0001587581946543419,5.802709300153113e-05,4.458641473393744e-05,0.0001085267305724134,0.000362273408559216,0.000149758420133267
