,Genes,89D2.han,4F4D.han,5F62.han,4F55.han,5E8F.han
444,89D2.01.49,0.0511668494690834,1.221142592823052e-05,1.045010251425341e-06,3.174546037273333e-06,5.240723678515569e-07
445,89D2.01.5,0.05971629609060156,1.130711022668977e-07,1.144336119399501e-07,6.181063059771207e-09,6.503232993109158e-07
446,89D2.01.50,0.04988027469654411,6.769914398643593e-07,3.15522627223012e-06,1.882940723890893e-06,1.089817816069775e-07
447,89D2.01.51,0.05471909084469594,5.988542211000656e-13,4.389920803005752e-07,2.971051997009306e-05,1.574070835008794e-08
448,89D2.01.52,0.0004236408893820835,7.236164105148518e-07,2.138192176133131e-05,3.208668926401541e-06,0.001292982675300856
449,89D2.01.53,0.05847057548312606,1.446228382119327e-09,4.968727489825079e-07,1.052027182888881e-08,9.978844996162934e-05
450,89D2.01.54,0.06717275393022003,7.455201662700313e-07,4.883499505931959e-08,5.003300789427669e-11,0.0002068522345672869
451,89D2.01.55,0.06052413224645621,8.973554099193527e-08,9.048395398083234e-07,8.043459509163126e-10,0.0003700386166480392
452,89D2.01.56,0.07327349441064887,5.325671693937898e-07,0.0001150064742626389,5.204047359978028e-08,9.857535165052057e-06
453,89D2.01.57,0.05953261012036062,4.425369283019117e-06,2.517255709188911e-06,8.982299207787165e-07,2.668342300008398e-06
454,89D2.01.58,0.05445519480311647,2.524778259400445e-06,3.856592251117199e-07,6.39336170367667e-08,2.627549511382113e-06
455,89D2.01.59,0.05924139789539306,1.389231836861363e-05,4.150353137762171e-05,1.163476356043831e-05,0.001324345905229883
456,89D2.01.6,0.05035559109451878,5.681957044193082e-06,3.640579631081281e-06,2.390776313759664e-06,1.336484769247635e-05
457,89D2.01.60,0.05310309771440351,1.868045650434236e-05,2.243386509095076e-06,5.44431690006857e-07,4.075084481473657e-06
458,89D2.01.61,0.05106308148419735,1.483143463684509e-08,7.061975841213952e-05,6.658206497755557e-06,1.173505924612724e-05
459,89D2.01.62,0.05326525973052108,4.542343188912428e-05,2.722804724865008e-06,1.388074361822014e-05,8.227418136887781e-07
460,89D2.01.63,0.06018494067113738,4.151238733485165e-08,3.437116429233683e-08,1.347808055240421e-07,3.4936871464286e-05
461,89D2.01.64,6.182054679992628e-06,1.297353834426235e-08,2.264527137345056e-08,3.168075345431856e-06,1.936631617788747e-18
462,89D2.01.65,3.895059966807318e-05,1.481411479422155e-06,9.835926092112928e-07,2.130989286864706e-05,2.869097004538295e-05
463,89D2.01.66,0.05522650045916105,2.052396337473883e-06,5.635572985592588e-07,3.281623396840837e-10,4.417465316796516e-07
464,89D2.01.67,0.05484389705328439,2.430562152026487e-05,8.731087733283056e-08,8.69664384085929e-05,8.55508011198136e-11
465,89D2.01.68,0.05224768436054879,1.305068193306508e-06,1.030769139065248e-05,4.640321997855522e-06,0.0002248932130611741
466,89D2.01.69,0.06044960255937926,3.148940207111938e-06,3.059208308677893e-08,0.0002255387144930225,0.0004771570184612748
467,89D2.01.7,1.167627159288023e-06,9.769811158511104e-06,4.733049899742395e-08,6.011842690036902e-06,5.035645368006172e-05
468,89D2.01.70,3.799540574211701e-07,2.779368480785592e-14,3.348086712304646e-06,4.247026601957647e-05,1.914630639033068e-08
469,89D2.01.71,0.05313178875371566,2.300718390116818e-06,5.320580075140903e-06,2.039675790478414e-05,0.0008724977864134035
470,89D2.01.72,0.0510468464965621,3.001121021278934e-06,2.66862890322025e-06,9.977273388374922e-08,0.0001521832370263238
471,89D2.01.73,0.05744826016340901,1.355113774505418e-06,1.501524701758997e-07,1.57736257998841e-06,1.676996219115969e-05
472,89D2.01.74,0.05868040333091864,3.345223437007083e-08,3.280571987425676e-05,3.263557248251161e-07,2.162714613157065e-06
473,89D2.01.75,0.05713140343598517,2.171942752465754e-06,4.020002223904768e-08,7.960996021953825e-06,0.0003639791638886588
474,89D2.01.76,0.03955682795905431,1.417638437874058e-06,2.480796767895038e-07,2.437322397347573e-06,4.494066863945175e-05
475,89D2.01.77,8.115275245110911e-10,1.779977776241021e-10,7.481211278739481e-07,3.697512242378268e-07,1.708576792950424e-07
476,89D2.01.78,0.05428508371870983,3.196293629902558e-06,8.361348295269517e-07,0.0001030107726255068,2.575422235586163e-05
477,89D2.01.79,0.0001410345093813318,6.202832725216337e-06,7.019206900915877e-08,3.149626198061327e-09,3.173591998330685e-06
478,89D2.01.8,0.05729475106448352,4.958833840729379e-05,6.235914827060436e-07,6.046410940823077e-07,0.0006664212904189705
479,89D2.01.80,0.04474950863311,4.137657255263298e-07,7.252139303810633e-07,5.998080220428093e-06,3.253508285798872e-05
480,89D2.01.81,0.06130696703773231,1.226524116423094e-06,1.234910703702201e-06,1.599574992930015e-05,6.383273625890712e-08
481,89D2.01.82,0.0557581984700876,4.479744026349549e-05,0.0001203901725664498,1.206817838274302e-05,9.060856653298608e-05
482,89D2.01.83,0.05339836327857281,2.407270836856144e-06,2.385333997216967e-06,4.074606942390836e-06,0.0001129930069712089
483,89D2.01.84,0.05452575705372672,7.720916537046084e-13,4.452101776315748e-07,1.291111523274519e-06,6.791588952788479e-06
484,89D2.01.85,0.06032536167929966,8.816022176923277e-06,8.886159622863617e-06,3.214358213656411e-07,2.555430454162073e-07
485,89D2.01.86,8.638378294683546e-05,8.224737951774647e-05,2.762597118599571e-07,1.030812952644428e-06,2.32044060208664e-07
486,89D2.01.87,0.0002479890559735681,2.796525770684416e-06,0.0003267943457211097,8.821194031071477e-06,2.343708086605437e-06
487,89D2.01.88,3.896410000718689e-05,5.914169123981023e-08,2.931232380834269e-07,0.0003810299457799746,1.070899396362628e-05
488,89D2.01.89,0.05530343649308311,3.727914153750885e-06,3.847686808314049e-06,4.146673576478563e-07,2.448964903176706e-06
489,89D2.01.9,0.0632694110623141,2.7140041367321e-06,1.492284540611261e-05,8.260009494516008e-07,9.19297661723767e-07
490,89D2.01.90,0.05201509521635175,1.071315532833494e-07,5.655492895819692e-06,1.13872149785291e-06,1.864989732158695e-07
491,89D2.01.91,0.05678177907267399,9.204246259504112e-07,8.132390465855126e-09,1.260049455331621e-08,0.0001609452495714755
492,89D2.01.92,0.05112646761611683,1.305457990609262e-06,2.120457922737258e-07,2.969881009122005e-06,3.083016351778621e-05
493,89D2.01.93,0.05492385026544282,3.038054165307299e-06,2.562296886378977e-06,5.798990209953719e-06,1.26395693217158e-10
494,89D2.01.94,0.0356256332738851,3.835313051260267e-08,6.205171662052048e-10,1.378037762672762e-08,6.392405166455704e-07
495,89D2.01.95,0.001002293024060279,1.199932392184224e-07,1.034101598043135e-06,7.764567687346968e-07,1.535826848561564e-07
496,89D2.01.96,0.0003365691350149218,1.148874824865278e-05,1.65485829808734e-06,2.606823862292652e-05,0.000179245209109478
497,89D2.01.97,1.174226567820874e-07,5.544782308093217e-08,8.818828792567603e-06,5.624931237124894e-05,0.0001002996167064315
498,89D2.01.98,0.06224272122985652,7.60614983502356e-06,3.759830496364976e-07,4.728658835168039e-07,2.287671711812399e-05
499,89D2.01.99,0.05394337518023043,4.887937175817303e-06,6.705090362879471e-11,3.366604077180358e-06,3.308115925261804e-05
